text,label
Ok what is going on Biden Trump voters a Clinton The economy was better under TRUMP Cuban Women Trump voters are dumb and weak Who loosed the beast Obama,Offensive
blue maga cult working overtime lol,Offensive
That is not admiration that is mocking his ignorance You guys really just dont get it Donald Trump is still reminding Puerto Ricans that he and his team think their entire island is garbage and Donald Trump called the United States a garbage can He thinks it will help his,Offensive
Biden calls all trump supporters garbage and now this happens This election tho,Offensive
Please vote for Hovde When you call Tammy and ask about issues and help for Veterans not illegals they scoff She never has anybody from staff contact you back She is the rd Senator from NY not representing WI She supported all the energy killing bills of Harris amp Biden,Offensive
Joe Biden is sick He needs professional help,Offensive
Biden called Israel PM Netanyahu son of a bch bad fing guy claims book Biden to Netanyahu In a private conversation with an associateUS President Joe Biden called Israel PM Benjamin Netanyahu son of a bch and a bad fing guy according to a new book by,Offensive
The latest installment of the most sophisticated voter fraudBiden Freudian slips among all the rest,Offensive
You amp Kamala and Biden BLEW IT Trump Brilliance amp Creative Solutions will save America Versus Kamala blank slate empty pantsuit puppet,Offensive
Hes a sleezebag but NOTHING makes him worse than attacking Jimmy Carter And PROJECTION is there again since TFG will always be known as THE worst President in history Donald Trump Mocks Jimmy Carter On His th Birthday via,Offensive
Cant wait until Kamala goes into an incredible rage and anger proclaiming Donald Trump an evil man who will destroy democracy That message is getting old to everyone most Democrats but she has nothing else,Offensive
And yet you were all in for Biden you are the definition of hypocrisy,Offensive
He didnt assist it Blue governors held their shelter and mask mandates until he took office then lifted them The private sector recovered the economy All biden did was spend more devalue the dollar and worsen inflation,Offensive
He told no lies Itll be the beginning of the end for the US economy if Kamala Harris is successfully installed,Offensive
Why is democrats calling out Joe Biden when he called Trumps supporters Garbage,Offensive
I dont understand why the Biden Harris administration can violate a federal court order on student loan forgiveness and send my hard earned money to people they determined should get it while I am and still paying for my kids How is this fair How is it legal,Offensive
BIDEN WRITES ON KAMALA HARRIS Joe Biden Described Harris in as Strange Messy Uneven Fallen Short and a Fiasco,Offensive
Hee Hee Hee All the down ballot MAGA republicans are being rejected due to Trumps little hate fest last Sunday Trickle down hate is obnoxious and people are tired of it Turns out you keep hitting the dog long enough he will bite you,Offensive
A MAGA who doesnt know what a woman is,Offensive
Trump said America is a garbage dump I think that means the people here are garbage Soooo both Biden and Trump,Offensive
These people have been trapped in Appalachia for seven days BidenHarris administration is not helping,Offensive
cubans comment is to distract from what biden said do not forget we are trash to biden,Offensive
No grace for any gaffes by Trump but somehow Biden needs grace No way These people are total thugs deserve no mercy and must be dealt with and absolutely crushed in the most harshest possible way,Offensive
For folks who claim to love God MAGA really suck at taking even blatant hints,Offensive
Hahahaha thats where the price hikes are comming from what a joke you are The hikes come from your corporate friends unafraid of a frail old corrupt man Biden is He is weak and sold We will replace that broken filth Its ok dont worry,Offensive
On weekdays we watch Story Time at the White House with hostess and chief BidenHarris propagandist Kringe JeanPierre She is paid a year to lie to the American people,Offensive
Astounding Governor DeSantis has the State of Florida hit by one deadly hurricane and a second sure to be deadly hurricane making landfall tomorrow set to rip across the entire center of the state and what is Border Czar Kamala Harris doing Shes whinging on the news like a,Offensive
kamala didnt go to Florida She hasnt helped ever before Biden and Ron DeSantis are communicating People are going to die while kamala is on the view,Offensive
Kamala Harris speech at the Ellipse was irresponsible All lies,Offensive
This entire country is finally waking up And realizing That kamala harris without a doubt is absolutely One hundred and ten percent not qualified to be president,Offensive
Its such a tell that she starts off with Well Im not Joe Biden Thats a recurring campaign line she uses She cant think of anything else to say quickly enough to fill the void The woman is not intelligent at least not at thinking quickly Thats bad as POTUS,Offensive
Kamala Harriss Minutes interview was Prince Andrewlike in its awfulness,Offensive
You say Brian is doing it just for clicks What evidence do you have You are a mind reader as well I dont hae cognitive dissonance I know Trump is a flawed man I can and have spoken to them Can you do the same about KamalaBiden You cannot that shows your dissonance,Offensive
Trump is accused of misleading people in the hurricaine ravaged areas What is wrong with him He gets so excited to mislead our citizens when they are hurting The GOP has nothing to offer except for their piles of BS The GOP Congress is denying funding to help the victims,Offensive
This is rich coming from a news program that constantly lied and said President Biden was mentally and physically sound,Offensive
Kamala wheres that Joy tactic you were pushing at your rallies Is Joe Biden doing to you what you did to him You are a Marxist and WE THE PEOPLE know what you amp obama are up to As always no good,Offensive
The dictators of the world are rattling their sabers and their mouths are watering over the weakness and appeasement policies of the BidenHarris administration Elect Donald J Trump,Offensive
This shit is wild MAGA buffoonery,Offensive
MAGA Hypocrites,Offensive
Kamala Harris gave a speech in Michigan She was interrupted at one point by a pro Palestine activist She smirked at his comments There is no penalty in wishing death upon tyrants except death when tyrants are unopposed,Offensive
Makes sense Biden has no idea he is the President,Offensive
Harris Is Only Running Because Of Bidens Cognitive Decline,Offensive
The Biden regime is in meltdown mode I hope they keep rolling these clucks out,Offensive
Chicago Dem prosecutor declines to prosecute BidenHarris Columbian parolee over shooting death of yearold girl,Offensive
Biden said DeSantis is doing a great job amp theyre speaking regularly Harriss political stunt is disgusting,Offensive
This is exactly why Biden and the entire democratic party out right refuse to pass police reforms They do not want for expect police to do their job for Black people,Offensive
Megyn Kelly Brings Receipts on Kamala Harris Lies About Her Fracking Po via,Offensive
Look at the MAGA weirdo talking weird shit about things that never happen MAGAts can never genuinely participate in any argument because they cant manage to stick to truth or fact Just give up little Trumphole Tonguer,Offensive
Trump is hitting hard with the truth Kamalas policies are putting Americans at riskshe doesnt belong in leadership,Offensive
